	item	cnt
4938	B000FA1UUE	1
4939	B000FB4RHQ	1
4940	B000FBNXCG	1
4941	B000FC0PJ4	1
4942	B000FC0WQK	1
4943	B000FDAIHW	1
4944	B000FDXA6I	1
4945	B000FE5PBA	1
4946	B000FE7F7W	2
4947	B000FE9CF0	1
4948	B000FF05L4	3
4949	B000FFGTK0	1
4950	B000FGBVAC	1
4951	B000FGEUGY	1
4952	B000FGEZ1E	1
4953	B000FGIVVY	1
4954	B000FGKHZ2	1
4955	B000FGVYOA	1
4956	B000FH10F2	1
4957	B000FI6SGM	1
4958	B000FI6XGC	1
4959	B000FICCQC	1
4960	B000FIDZLI	1
4961	B000FIHM3U	1
4962	B000FIN0V8	1
4963	B000FK5OKG	1
4964	B000FK5R6C	1
4965	B000FK9M18	2
4966	B000FKBCX4	1
4967	B000FLCZ5M	1
4968	B000FLWCLY	1
4969	B000FO4KO8	2
4970	B000FOVJVA	1
4971	B000FQ2D5E	1
4972	B000FQ9QVI	2
4973	B000FQBF1M	1
4974	B000FQBWAG	1
4975	B000FRV2UK	1
4976	B000FS3KFY	1
4977	B000FSQQMS	1
4978	B000FSW85W	1
4979	B000FW64ZS	1
4980	B000FW9LD0	1
4981	B000FXCKUK	1
4982	B000FXSU5Y	1
4983	B000FXVAYW	3
4984	B000G0ON3E	1
4985	B000G64FJK	1
4986	B000G6IP5A	1
4987	B000G75AKW	1
4988	B000G75AXY	1
4989	B000G7Y59O	1
4990	B000G82KU4	1
4991	B000GA75TI	1
4992	B000GABOTU	1
4993	B000GAPRMA	1
4994	B000GAYMDA	1
4995	B000GAYQMC	1
4996	B000GB0FXU	1
4997	B000GB1RAU	1
4998	B000GC0EWG	1
4999	B000GC7FSM	1
5000	B000GCOJVI	1
5001	B000GCRWCG	3
5002	B000GENBQK	1
5003	B000GEW9R2	1
5004	B000GF55A4	1
5005	B000GFJ94C	1
5006	B000GGCLIC	1
5007	B000GGNR26	1
5008	B000GHGDRG	1
5009	B000GHLBUA	1
5010	B000GIHLU8	1
5011	B000GL1DAE	1
5012	B000GPWN2C	1
5013	B000GPXP5Q	1
5014	B000GQ1FVG	1
5015	B000GT3JDA	1
5016	B000GUGY1S	3
5017	B000GWJA08	1
5018	B000GZCBFG	1
5019	B000H250UQ	1
5020	B000H3ACGW	1
5021	B000H3HK3U	1
5022	B000H3UJJ2	1
5023	B000H581VI	1
5024	B000H6AB3S	1
5025	B000H6AQ0Q	1
5026	B000H6C6FY	1
5027	B000H6P5FM	1
5028	B000H6QTBQ	1
5029	B000H87E0Y	1
5030	B000H87PUI	1
5031	B000H8ZWYE	1
5032	B000HAO6O4	1
5033	B000HAVGMY	1
5034	B000HBHY7O	1
5035	B000HBIL9O	2
5036	B000HCQK0A	1
5037	B000HCRHTS	1
5038	B000HDC3QE	3
5039	B000HDMRC4	1
5040	B000HDNKWK	1
5041	B000HE9LL8	1
5042	B000HFCLZU	1
5043	B000HGFK6Q	1
5044	B000HGIDSI	1
5045	B000HGTV66	1
5046	B000HGZ3T0	1
5047	B000HHSD6O	1
5048	B000HI1I9C	1
5049	B000HJT0Q4	1
5050	B000HKKY7M	2
5051	B000HKMGEQ	1
5052	B000HKP86O	1
5053	B000HMHNEW	1
5054	B000HOJGL8	1
5055	B000HOT2SK	1
5056	B000HS3LE2	1
5057	B000HTICY0	1
5058	B000HV0XLS	1
5059	B000HVDEQO	1
5060	B000HWPG5A	2
5061	B000HWU43E	1
5062	B000HX39V2	1
5063	B000HZFCT2	1
5064	B000I0FNUY	1
5065	B000I0FNWM	1
5066	B000I1BR7Q	1
5067	B000I2MRLK	1
5068	B000I41ANE	1
5069	B000I4ZMPQ	1
5070	B000I55OL2	1
5071	B000I6P8ZI	1
5072	B000I6POPC	2
5073	B000I7KWIU	1
5074	B000I7ZHO4	1
5075	B000I9RH0O	1
5076	B000IBDO6I	1
5077	B000ICXHQ4	1
5078	B000ID2YBC	2
5079	B000ID311Y	1
5080	B000IF4NC8	1
5081	B000IFZ6LA	3
5082	B000II0T5K	1
5083	B000II2JYO	1
5084	B000ILEKUM	1
5085	B000IMRCWO	1
5086	B000IMWK2G	1
5087	B000IMYKQ0	2
5088	B000IOGVM4	1
5089	B000IVF2VS	1
5090	B000IVPX30	1
5091	B000IXDZ9C	1
5092	B000IXW5P2	1
5093	B000IY17DC	1
5094	B000J00WYU	1
5095	B000J07PAE	1
5096	B000J18SR2	1
5097	B000J3G09S	1
5098	B000J407NW	1
5099	B000J40804	1
5100	B000J4083G	1
5101	B000J4294W	1
5102	B000J6ZYMY	1
5103	B000J9XJ3M	1
5104	B000JCV80A	1
5105	B000JFVAN2	1
5106	B000JIH8WQ	1
5107	B000JIVO3A	1
5108	B000JJL8VW	1
5109	B000JLIXIG	1
5110	B000JLIYLC	1
5111	B000JMC2YQ	2
5112	B000JNE658	2
5113	B000JUVKXW	1
5114	B000JVKLTU	1
5115	B000JX1LMO	1
5116	B000K0SY8A	1
5117	B000K269PS	1
5118	B000K5THYU	2
5119	B000K7CG0A	1
5120	B000K7CPDS	1
5121	B000K8ZTK8	1
5122	B000K9DKIA	1
5123	B000KA4NSK	1
5124	B000KENYCC	1
5125	B000KGOHLM	3
5126	B000KHZ044	1
5127	B000KI111Y	1
5128	B000KI2636	1
5129	B000KI99RC	1
5130	B000KIREAG	1
5131	B000KJ2FZO	1
5132	B000KKTCFY	1
5133	B000KLNLV4	1
5134	B000KN2YOM	1
5135	B000KOSB34	1
5136	B000KR3D5W	2
5137	B000KRXAGE	1
5138	B000KWZ6C0	1
5139	B000KZ7OUO	1
5140	B000L0MY08	2
5141	B000L15UB2	1
5142	B000L6RVGE	1
5143	B000L7L5B0	2
5144	B000L9DZJS	1
5145	B000LDKNL2	1
5146	B000LFJNF2	1
5147	B000LFJNG6	1
5148	B000LG06UW	1
5149	B000LG3VBI	1
5150	B000LGH5IS	1
5151	B000LGXP64	1
5152	B000LH3YZU	1
5153	B000LH6ODE	1
5154	B000LHVLR8	1
5155	B000LIWEQ4	1
5156	B000LJ2QVG	1
5157	B000LJUS4I	1
5158	B000LK5UG8	1
5159	B000LO4HD6	1
5160	B000LRBGH8	1
5161	B000LRFBI8	1
5162	B000LSPU0Q	1
5163	B000LSZVJQ	1
5164	B000LSZVKA	2
5165	B000LT2IGE	1
5166	B000LT2II2	1
5167	B000LVN1F4	1
5168	B000LW3IP6	1
5169	B000LX4KRA	1
5170	B000LX7OEQ	1
5171	B000LY2GDY	1
5172	B000M17AVO	2
5173	B000M3R364	1
5174	B000M8H8Y6	1
5175	B000MAZLSE	1
5176	B000MBPIBS	1
5177	B000MCEMOQ	1
5178	B000MDOYZW	1
5179	B000ME5U1S	1
5180	B000MEUYHS	1
5181	B000MF51L6	1
5182	B000MF6X04	1
5183	B000MFD9TC	1
5184	B000MFE694	1
5185	B000MFLBBK	1
5186	B000MI43XA	1
5187	B000MIN1QU	1
5188	B000MK57SI	1
5189	B000MMX710	1
5190	B000MN8DT0	2
5191	B000MN92WM	1
5192	B000MN94A2	1
5193	B000MNK4SS	1
5194	B000MQHFKU	1
5195	B000MR1XWK	1
5196	B000MRX2DI	1
5197	B000MTIEUW	1
5198	B000MTK2KM	1
5199	B000MTWTKI	1
5200	B000MUTG94	1
5201	B000MUW98O	1
5202	B000MUXLOK	1
5203	B000MVJBQ6	1
5204	B000MWXBH0	1
5205	B000MXIMKK	1
5206	B000MXQ2CU	1
5207	B000MZ8QWM	1
5208	B000MZILAY	1
5209	B000N0WBKE	1
5210	B000N3Q6JS	1
5211	B000N3Q6S4	1
5212	B000N3Q7B0	2
5213	B000N4MSAS	1
5214	B000N4XFI2	1
5215	B000N8HS6I	1
5216	B000N8JWBW	1
5217	B000N8Q4JA	2
5218	B000N8YW1W	1
5219	B000N950QW	1
5220	B000N9M3PS	1
5221	B000N9P2UG	1
5222	B000N9P2UQ	1
5223	B000N9TD1U	1
5224	B000NA0C3C	1
5225	B000NBRUR2	1
5226	B000NDFFFE	1
5227	B000NDMDHC	1
5228	B000NDO77Q	1
5229	B000NDRNMM	1
5230	B000NDZ0QS	1
5231	B000NE3F0K	1
5232	B000NFBZJC	1
5233	B000NGKKPQ	1
5234	B000NIWGBA	1
5235	B000NJFMGK	1
5236	B000NJUPAS	1
5237	B000NKCLB8	1
5238	B000NKYQMA	1
5239	B000NLAUFQ	1
5240	B000NNDN1M	1
5241	B000NNGFIU	1
5242	B000NNO2TE	1
5243	B000NNRHUK	1
5244	B000NOMKYM	1
5245	B000NOSISO	1
5246	B000NOXGOU	1
5247	B000NP4832	1
5248	B000NQQ44C	1
5249	B000NRPN8E	1
5250	B000NRTGRS	1
5251	B000NRV93W	1
5252	B000NRW7CO	1
5253	B000NSJCGW	1
5254	B000NTMGDM	1
5255	B000NTZL7U	1
5256	B000NV7L0I	1
5257	B000NVBEH4	1
5258	B000NVCIIS	1
5259	B000NVNED6	1
5260	B000NVPU4C	1
5261	B000NWDX72	1
5262	B000NX3XTO	1
5263	B000NXGSHS	1
5264	B000NZKD18	1
5265	B000NZORB0	1
5266	B000NZQ010	1
5267	B000NZWTZ6	2
5268	B000NZYCII	1
5269	B000O15GWW	1
5270	B000O3B78M	1
5271	B000O51JMY	1
5272	B000O522BG	1
5273	B000O55O7A	1
5274	B000O58V5C	1
5275	B000O5DHT2	1
5276	B000O5FVYG	1
5277	B000O64LJ6	1
5278	B000O7O2J4	1
5279	B000O7TDK2	1
5280	B000O8DCEY	1
5281	B000O8VUR0	1
5282	B000OAXNBY	2
5283	B000OBVSM4	1
5284	B000OCEWGW	1
5285	B000OCP19Y	1
5286	B000OEPDBS	1
5287	B000OEUUG6	2
5288	B000OEZPG6	1
5289	B000OF3J7C	1
5290	B000OGYDZS	1
5291	B000OIRG46	1
5292	B000OMMGHO	1
5293	B000OMZWGQ	1
5294	B000OOLNTY	1
5295	B000OROBMM	1
5296	B000OY11FK	1
5297	B000OYLJWK	1
5298	B000OYMYZQ	1
5299	B000P0H3DW	1
5300	B000P0QVP8	1
5301	B000P1BXDM	1
5302	B000P297ES	1
5303	B000P40UJC	1
5304	B000P46NKC	2
5305	B000P46NMK	2
5306	B000P50W6M	1
5307	B000P50WEO	1
5308	B000P5BVGW	1
5309	B000P6BGZW	1
5310	B000P71R5A	1
5311	B000P87L0E	1
5312	B000P8U2KA	1
5313	B000P93G34	1
5314	B000P9ISSC	1
5315	B000PCBF3O	1
5316	B000PCIJG0	1
5317	B000PE4RTQ	1
5318	B000PEM94Q	1
5319	B000PGCEEO	1
5320	B000PH77CM	1
5321	B000PHDHJ4	1
5322	B000PHHE7U	1
5323	B000PHYRN4	1
5324	B000PKFJKG	1
5325	B000PKJZAG	1
5326	B000PKPD9I	1
5327	B000PKSLF6	1
5328	B000PMIBWM	1
5329	B000PQE56O	1
5330	B000PS4X7S	1
5331	B000PSQXQ2	1
5332	B000PSXDRE	4
5333	B000PT18OS	2
5334	B000PTJ62Y	1
5335	B000PTPTIY	1
5336	B000PTZMKO	1
5337	B000PUDS86	1
5338	B000PW58QY	1
5339	B000PW5AT4	1
5340	B000PW64JY	2
5341	B000PW69H6	1
5342	B000PWWL64	1
5343	B000PWZU4E	2
5344	B000PXVQI2	1
5345	B000Q6NH5I	1
5346	B000Q6NJT2	1
5347	B000Q6PQLQ	1
5348	B000Q6ZLGQ	1
5349	B000Q7RNT8	1
5350	B000Q8XK30	1
5351	B000Q8Z5NS	1
5352	B000Q9S1FQ	1
5353	B000QCOF1M	1
5354	B000QDGJVU	1
5355	B000QGHPQA	1
5356	B000QJ1NS8	1
5357	B000QREBSO	1
5358	B000QRMUHI	1
5359	B000QSM5E0	1
5360	B000QU1UAI	1
5361	B000QU946A	1
5362	B000QUYHIK	1
5363	B000QY9C90	1
5364	B000R0SR9E	1
5365	B000R31P0E	1
5366	B000R39GGE	1
5367	B000R39M8G	1
5368	B000R4KNE2	1
5369	B000R4Q59Y	1
5370	B000R4S4HU	1
5371	B000R7WCLQ	1
5372	B000R820QC	1
5373	B000R9A9JG	1
5374	B000RAY4MI	1
5375	B000RB104C	1
5376	B000RDFRIU	1
5377	B000REI1FU	1
5378	B000REP3CO	1
5379	B000RGO008	1
5380	B000RGP6D8	1
5381	B000RHEMDM	1
5382	B000RHZN4O	1
5383	B000RKTXUQ	1
5384	B000RLVZNI	1
5385	B000RMB8Z2	1
5386	B000RMSEU4	1
5387	B000RNLFHW	1
5388	B000RNU280	1
5389	B000RO0K8Q	1
5390	B000RU0012	1
5391	B000RUD4HE	2
5392	B000RURL7S	1
5393	B000RWPPW4	1
5394	B000RYVGPC	1
5395	B000RZ1WJQ	1
5396	B000RZLVEW	1
5397	B000S0C2UI	1
5398	B000S1FMJK	1
5399	B000S6CYFK	1
5400	B000SALE1Q	1
5401	B000SASMDO	1
5402	B000SEHUNS	1
5403	B000SEJMVG	1
5404	B000SH3XG8	1
5405	B000SKI752	1
5406	B000SKNZW2	1
5407	B000SMCQFW	1
5408	B000SMIUQQ	1
5409	B000SNBD6E	2
5410	B000SNDQBE	1
5411	B000SNOMUS	1
5412	B000SOPKXK	1
5413	B000SOPLF2	1
5414	B000SQIFTO	1
5415	B000SSGBIE	1
5416	B000SSN0Q0	1
5417	B000SSNBA0	1
5418	B000STK2OC	1
5419	B000STKJRC	1
5420	B000SU2CZS	1
5421	B000SZK2Y6	1
5422	B000T9R3WA	1
5423	B000T9RCJ4	1
5424	B000T9VK56	1
5425	B000TAJ1PG	1
5426	B000TBFB36	1
5427	B000TFSDDW	1
5428	B000TG530M	1
5429	B000TG531G	1
5430	B000TG72TM	1
5431	B000TG8D6I	1
5432	B000TGB4UU	2
5433	B000TH2IT0	1
5434	B000TH4SE8	1
5435	B000TH5LL2	1
5436	B000TI836G	1
5437	B000TMMU4I	1
5438	B000TNG96M	1
5439	B000TSUEOK	1
5440	B000TSX3UC	1
5441	B000TTAGY2	1
5442	B000TTOCH4	1
5443	B000TU1JN8	1
5444	B000TUE4EE	1
5445	B000TZ8TEU	1
5446	B000TZI2FQ	3
5447	B000U5W0YY	1
5448	B000U5W3IW	1
5449	B000U62IYK	2
5450	B000U88T28	1
5451	B000U8HDAW	1
5452	B000U8JFVC	1
5453	B000U8SZ4A	3
5454	B000U92L8A	2
5455	B000U9BY0Q	1
5456	B000UBOZZU	1
5457	B000UBUW7K	1
5458	B000UCKELI	1
5459	B000UEL05U	1
5460	B000UJY2N2	1
5461	B000UK03SO	1
5462	B000UN3UDQ	1
5463	B000UO3742	1
5464	B000UOD5QM	1
5465	B000UOMLA8	2
5466	B000UPQMES	3
5467	B000UQAUWW	1
5468	B000UQSRMM	1
5469	B000UT18N4	1
5470	B000UU3SVI	1
5471	B000UUM0ZI	1
5472	B000UV75J8	1
5473	B000UVCZM0	2
5474	B000UVGKPS	1
5475	B000UVGLHU	2
5476	B000UVLZSU	1
5477	B000UVNBYQ	1
5478	B000UVVX28	1
5479	B000UW9UU4	1
5480	B000UYCQHQ	1
5481	B000UZRWKQ	1
5482	B000V0EPUA	1
5483	B000V21FWO	1
5484	B000V248GO	1
5485	B000V28OUA	1
5486	B000V2BQ82	1
5487	B000V5AMMK	1
5488	B000V5QMII	1
5489	B000V63NOS	1
5490	B000V6R3XU	1
5491	B000V7M7VC	1
5492	B000V7RJDS	1
5493	B000V7TPQC	1
5494	B000V93EQW	1
5495	B000V98OGM	1
5496	B000V9D7BE	1
5497	B000V9RONG	1
5498	B000VANDDU	1
5499	B000VC4I50	1
5500	B000VCDXNS	2
5501	B000VEVE14	1
5502	B000VEWWF6	2
5503	B000VHMHBW	1
5504	B000VHTCEC	1
5505	B000VICRO8	1
5506	B000VIME7I	2
5507	B000VJRU44	4
5508	B000VJTJNE	2
5509	B000VK11DY	2
5510	B000VK1YM2	2
5511	B000VK3T70	1
5512	B000VMAZBQ	1
5513	B000VS3ELS	2
5514	B000VSHMC0	2
5515	B000VTQ3LU	4
5516	B000VVZ1N4	1
5517	B000VWQWHC	2
5518	B000VWQWJU	1
5519	B000W2UHQ8	1
5520	B000W5Y49G	2
5521	B000W7JWYG	2
5522	B000W8UF9G	2
5523	B000W91YTA	2
5524	B000WB58O0	1
5525	B000WC8G5C	1
5526	B000WD3XBI	2
5527	B000WDRZEE	1
5528	B000WEMGL0	2
5529	B000WG1YRU	2
5530	B000WG65NI	4
5531	B000WGFW9Q	2
5532	B000WINDJU	2
5533	B000WJZLTY	2
5534	B000WN5JYM	1
5535	B000WN6ZCW	2
5536	B000WNDZ5M	1
5537	B000WNN2SM	2
5538	B000WO8BFK	2
5539	B000WQ3AKE	2
5540	B000WQ7GDG	2
5541	B000WS8J9E	2
5542	B000WS97QI	2
5543	B000WSE2WM	2
5544	B000WTOCS0	2
5545	B000WVP88Q	2
5546	B000WY5QTY	1
5547	B000X1MX7E	2
5548	B000X1U35I	1
5549	B000X25EF6	2
5550	B000X25GWW	2
5551	B000X2L9XW	2
5552	B000X33RDG	1
5553	B000X37732	2
5554	B000X5Z8J0	2
5555	B000X61N7A	1
5556	B000X8EGE0	2
5557	B000X9KLEI	2
5558	B000XB41II	2
5559	B000XEAGMA	2
5560	B000XEEQAI	2
5561	B000XFOEHC	2
5562	B000XFPIUE	2
5563	B000XJD334	2
5564	B000XJNTNS	6
5565	B000XPV4A2	2
5566	B000XQK2MW	2
5567	B000XRPDFW	2
5568	B000XT8AMS	2
5569	B000XTHAVU	1
5570	B000XUGW4K	2
5571	B000XYANQO	2
5572	B000XYEA2M	1
5573	B000XYQYBM	2
5574	B000Y4HI7A	2
5575	B000Y5GSF2	2
5576	B000YALVFY	2
5577	B000YBEID0	2
5578	B000YDDF6O	2
5579	B000YDIA78	2
5580	B000YFSZU8	2
5581	B000YM4NCA	2
5582	B000YOSI6U	2
5583	B000YPOJKI	2
5584	B000YQ9JIO	1
5585	B000YRU4NM	2
5586	B000YSZ73S	2
5587	B000YT1VVO	2
5588	B000YWTLGS	1
5589	B000YXC2LI	4
5590	B000YZ4CPU	4
5591	B000Z4MG4Y	1
5592	B000Z7NOXI	2
5593	B000ZFPZHI	2
5594	B000ZH9L5S	2
5595	B000ZHCTFM	2
5596	B000ZHHEB6	2
5597	B000ZIXFWM	4
5598	B000ZK6950	2
5599	B000ZK698C	2
5600	B000ZK7ZOE	4
5601	B000ZK9QD2	4
5602	B000ZKBJYG	2
5603	B000ZKCLCK	2
5604	B000ZKCWPQ	1
5605	B000ZKPHDU	2
5606	B000ZKPOTM	2
5607	B000ZL7EIU	1
5608	B000ZLZ1NU	2
5609	B000ZLZJ50	2
5610	B000ZOUQ6Y	2
5611	B000ZP81D8	4
5612	B000ZU3W96	2
5613	B0010345W0	2
5614	B0010AYJXI	2
5615	B0010B1APM	2
5616	B0010EK3SE	2
5617	B0010EPIY8	2
5618	B0010F99WO	2
5619	B0010KWBIS	2
5620	B0010S2V3A	1
5621	B0010S32G0	2
5622	B0010TP3B6	2
5623	B0010W5PMK	2
5624	B0010Y9TPW	1
5625	B00112CHCK	2
5626	B00113HUZ8	1
5627	B00113T0VA	2
5628	B001152UQ0	1
5629	B001167NHK	2
5630	B0011D2FL2	4
5631	B0011DQ216	2
5632	B0011DVXU6	2
5633	B0011DWKR6	2
5634	B0011E4J2Y	2
5635	B0011FTLR6	2
5636	B0011FTLRG	2
5637	B001235GY4	2
5638	B00125NZWC	2
5639	B00125XCNY	2
5640	B00126MVA8	2
5641	B00127VDVK	2
5642	B00128CH7S	2
5643	B00128D3T4	2
5644	B00128GVDO	2
5645	B00129I75I	2
5646	B0012DPHKW	4
5647	B0012DZ8I8	2
5648	B0012F2I4I	1
5649	B0012F5PRA	1
5650	B0012G297S	2
5651	B0012JRLWS	2
5652	B0012KT5GM	2
5653	B0012MBREI	1
5654	B0012N3T3Y	2
5655	B0012NXOEI	1
5656	B0012QJW6E	2
5657	B0012QKPLK	1
5658	B0012R3DK4	2
5659	B0012R58LG	2
5660	B0012SA9MS	2
5661	B0012TYYKA	1
5662	B0013016O0	2
5663	B0013092CS	2
5664	B00130WZD6	2
5665	B00131C6MU	2
5666	B00131DXVS	2
5667	B00131DZ2K	1
5668	B00132GOPE	1
5669	B00132NWIQ	2
5670	B00132RGII	2
5671	B001348108	1
5672	B001348SG0	1
5673	B00134O9N6	2
5674	B00134OJYA	2
5675	B00134PM7I	2
5676	B00134V4I4	2
5677	B001356Q0O	2
5678	B00135FC1S	2
5679	B00138OV5S	4
5680	B001394QKW	1
5681	B00139OXW8	2
5682	B0013AAMLI	2
5683	B0013BA028	1
5684	B0013C601W	2
5685	B0013C6YU4	2
5686	B0013CON16	1
5687	B0013E6U6K	2
5688	B0013E9HP6	4
5689	B0013EME92	2
5690	B0013ER4D8	2
5691	B0013F153W	4
5692	B0013HUMF2	2
5693	B0013JEAO4	2
5694	B0013JOBFC	2
5695	B0013JZ7Y6	1
5696	B0013K6A8W	2
5697	B0013KDS96	2
5698	B0013KGG7M	2
5699	B0013KNMBK	2
5700	B0013LTP5Q	2
5701	B0013QVC1Q	2
5702	B0013R6JJ0	2
5703	B0013R9SWK	2
5704	B0013RBCZG	2
5705	B0013RKA8G	2
5706	B0013RKA90	2
5707	B0013RKA9K	2
5708	B0013SMLIW	2
5709	B0013T1NZS	2
5710	B0013UXJ9U	2
5711	B0013Y67EK	4
5712	B00140ZI8Y	1
5713	B00141DA6U	2
5714	B00142B1Y2	2
5715	B00142B1YM	2
5716	B00142FFDA	2
5717	B00144MBWQ	2
5718	B00146G706	2
5719	B00146I2WM	2
5720	B00146I9B6	1
5721	B00146K0DG	2
5722	B00146K0KE	2
5723	B0014AVAFY	2
5724	B0014AXFEI	2
5725	B0014BMJ1W	2
5726	B0014C4QC6	2
5727	B0014E7DIS	2
5728	B0014EL48S	2
5729	B0014EMNVU	2
5730	B0014EVJ06	2
5731	B0014JIFWG	2
5732	B0014JKQRI	2
5733	B0014K4S2Q	2
5734	B0014SKY7Q	2
5735	B0014UGK8G	2
5736	B0014V4R4O	2
5737	B0014VP0F4	2
5738	B0014VVS9Q	2
5739	B0014VX2M2	4
5740	B00152R8Q6	2
5741	B001582UPE	2
5742	B001590K28	1
5743	B00159IKCA	2
5744	B0015AARJI	2
5745	B0015ACX3Q	2
5746	B0015AM26E	4
5747	B0015DCMAM	2
5748	B0015E3H64	1
5749	B0015E7L2U	2
5750	B0015GCK74	2
5751	B0015GGWLY	2
5752	B0015HYPOO	2
5753	B0015HZCKU	4
5754	B0015IUA7O	2
5755	B0015KSJHA	1
5756	B0015KTMAI	1
5757	B0015KXC7W	1
5758	B0015MN91O	2
5759	B0015MSD2O	2
5760	B0015MSDDS	2
5761	B0015N89EK	2
5762	B0015PE30W	2
5763	B0015PHMFU	2
5764	B0015R0D8Q	2
5765	B0015RDJZU	2
5766	B0015RM3I4	1
5767	B0015RWXH0	1
5768	B0015U64YU	2
5769	B0015UGHC4	1
5770	B0015UMU52	1
5771	B0015VDURS	2
5772	B0015YCW38	1
5773	B0015ZQFTY	1
5774	B00160H6GE	1
5775	B00160PA4E	2
5776	B001628AP8	2
5777	B00162CDE2	4
5778	B00162KUII	2
5779	B00162MNM4	1
5780	B00162OKDY	2
5781	B00163LW7K	2
5782	B001647P5C	1
5783	B00164SYAM	2
5784	B00164XVGO	2
5785	B00165Q4HQ	1
5786	B00165S5DM	2
5787	B00165U0U8	2
5788	B00165ZBO8	2
5789	B001663QTE	2
5790	B00166B1S2	2
5791	B001680BEK	2
5792	B001688N2M	3
5793	B00168ESPI	2
5794	B00169937K	1
5795	B0016BH04Q	2
5796	B0016BUR7I	2
5797	B0016BVY7U	2
5798	B0016CAKVU	1
5799	B0016CV10O	1
5800	B0016HMBN0	2
5801	B0016HRLP8	2
5802	B0016IT2CC	2
5803	B0016J6UYE	2
5804	B0016L0RDW	1
5805	B0016NRS8M	2
5806	B0016OKMOS	2
5807	B00170ZV7E	4
5808	B00171JPOS	1
5809	B00178HS0Y	1
5810	B00178QQXY	2
5811	B00178UQTY	2
5812	B00178UVUI	2
5813	B001794YO6	2
5814	B0017GVQKY	2
5815	B0017HGHF2	1
5816	B0017HPE7E	2
5817	B0017IFSIS	2
5818	B0017IRFDO	1
5819	B0017JC9G6	1
5820	B0017KIBAI	2
5821	B0017KUJJE	2
5822	B0017O86RW	2
5823	B0017OFKMG	1
5824	B0017Q0SIU	2
5825	B0017QFMJU	2
5826	B0017REY5W	2
5827	B0017RINKY	2
5828	B0017RN34K	2
5829	B0017RQYDC	2
5830	B0017TDC0I	1
5831	B0017TFLBQ	2
5832	B0017U0SAY	2
5833	B0017UEXIW	1
5834	B0017UHCEY	2
5835	B0017VO5AW	2
5836	B0017X3EKM	2
5837	B00180G8UC	2
5838	B001811BTO	2
5839	B001817CL0	2
5840	B00181B8EC	2
5841	B00181BHDO	2
5842	B001862O5O	3
5843	B001866JQO	3
5844	B0018687QY	3
5845	B001874LWM	1
5846	B001876XYG	1
5847	B0018AIGHK	1
5848	B0018AIGZC	1
5849	B0018AOUPC	1
5850	B0018ATFUM	1
5851	B0018B368S	1
5852	B0018BEG9Q	1
5853	B0018C5KUY	1
5854	B0018CX1EG	1
5855	B0018DLD4A	1
5856	B0018E5V9M	2
5857	B0018ELOXY	1
5858	B0018EQIGM	1
5859	B0018IW2JA	1
5860	B0018KM6GM	1
5861	B0018LB9A0	1
5862	B0018LGT5K	1
5863	B0018M0ILK	1
5864	B0018MIW04	1
5865	B0018NDH5S	1
5866	B0018OHL5E	2
5867	B0018OL9MU	1
5868	B0018OLONE	2
5869	B0018P51RI	1
5870	B00192MRTA	1
5871	B00193IUNG	1
5872	B001949TKS	3
5873	B00196P2O8	2
5874	B001988XHY	1
5875	B0019FATKG	1
5876	B0019GENOS	1
5877	B0019HZ9YA	1
5878	B0019ICK3C	1
5879	B0019JZ92A	1
5880	B0019L1Z76	1
5881	B0019LEY9C	2
5882	B0019LT4BA	1
5883	B0019M5K4O	1
5884	B0019MNLFE	1
5885	B0019MNPHS	1
5886	B0019O51KA	1
5887	B0019QABGW	1
5888	B0019RS3JI	1
5889	B0019RV7GY	1
5890	B0019VP81A	1
5891	B001A01FD0	1
5892	B001A3ZDKS	1
5893	B001A5PSQK	1
5894	B001A68V0O	2
5895	B001A6C3QW	2
5896	B001A8XBNE	2
5897	B001AC97VK	1
5898	B001AEBD92	1
5899	B001AERR56	1
5900	B001AEZ3QG	2
5901	B001AH0Y4Y	1
5902	B001AI09BQ	1
5903	B001AI7CF2	1
5904	B001AITFKW	1
5905	B001AIXM92	1
5906	B001AM4OGI	1
5907	B001ANV48S	2
5908	B001APYO5G	1
5909	B001AQ4AFY	2
5910	B001AQKT5O	1
5911	B001AQWKA6	1
5912	B001AQWQSW	1
5913	B001ARZP02	1
5914	B001ASH9NM	1
5915	B001ASH9Q4	1
5916	B001AT33CW	1
5917	B001AT3SCC	1
5918	B001AV8JN8	2
5919	B001AW156U	1
5920	B001AW628G	1
5921	B001AWIP0Y	1
5922	B001AWIP7M	1
5923	B001AZFSGA	1
5924	B001AZTT4M	1
5925	B001B2GMP8	1
5926	B001B2GMVC	1
5927	B001B2TZV6	1
5928	B001B4AMRK	1
5929	B001B614S4	1
5930	B001B6RGXG	1
5931	B001B7JQS8	1
5932	B001B7TTWQ	1
5933	B001B7ZB4Q	2
5934	B001B810C2	1
5935	B001B84OI4	1
5936	B001B8Y0C4	1
5937	B001BCCA4A	1
5938	B001BIL3MY	2
5939	B001BKX0V4	1
5940	B001BMMC5M	1
5941	B001BPDRU8	1
5942	B001BQT5B2	1
5943	B001BR2Z8G	2
5944	B001BR4RO6	1
5945	B001BS3X6I	1
5946	B001BSHZQM	1
5947	B001BTD8BM	1
5948	B001BUG75A	1
5949	B001BVI982	1
5950	B001BVUGF6	1
5951	B001BW2AWC	1
5952	B001BWC8XI	1
